cycling_time,total_trip_count,ride_count,ebike_ride_count,Bicycle_volume,total_people_count,total_commute_trip_count,total_leisure_trip_count,total_male_people_count,total_female_people_count,total_unspecified_people_count,total_18_34_people_count,total_35_54_people_count,total_55_64_people_count,total_65_plus_people_count,commute_volume,leisure_volume,commute_percentage,leisure_percentage
2019-03-10 12:00:00,370,375,0,1878.2413600000004,375,0,310,370,0,0,245,20,0,0,0.0,1878.2413600000004,0.0,1.0
2019-03-10 13:00:00,10,10,0,50.76328000000001,10,0,10,10,0,0,0,0,0,0,0.0,50.76328000000001,0.0,1.0
2019-03-10 14:00:00,10,10,0,50.76328000000001,10,0,10,10,0,0,10,0,0,0,0.0,50.76328000000001,0.0,1.0
2019-03-10 15:00:00,190,190,0,943.01978,190,0,10,150,0,0,40,0,0,0,0.0,943.01978,0.0,1.0
2019-03-11 06:00:00,125,125,0,-100.6765000000001,125,125,0,105,0,0,0,105,0,0,-100.6765000000001,-0.0,1.0,0.0
2019-03-11 07:00:00,465,465,0,516.2824199999997,465,465,0,445,0,0,20,235,0,0,516.2824199999997,0.0,1.0,0.0
2019-03-11 08:00:00,880,880,0,2498.1138399999995,880,685,50,695,85,0,330,305,0,0,2328.744213804299,169.36962619570036,0.9322009976151844,0.0677990023848154
2019-03-11 09:00:00,515,575,0,2024.2319,575,330,60,575,0,0,0,265,0,0,1679.9459574669802,344.2859425330199,0.8299177369287483,0.1700822630712518
2019-03-11 10:00:00,165,165,0,535.14417,165,20,0,165,0,0,0,20,0,0,535.14417,0.0,1.0,0.0
2019-03-11 11:00:00,85,85,0,275.68033,85,25,0,85,0,0,5,0,0,0,275.68033,0.0,1.0,0.0
2019-03-11 12:00:00,80,80,0,259.46384,80,0,0,55,0,0,55,0,0,0,,,,
2019-03-11 15:00:00,225,225,0,704.3022,225,215,0,190,0,0,0,190,0,0,704.3022,0.0,1.0,0.0
2019-03-11 16:00:00,210,210,0,657.34872,210,210,0,140,0,0,170,130,0,0,657.34872,0.0,1.0,0.0
2019-03-11 17:00:00,1050,1020,0,5647.89712,1020,925,95,890,225,0,275,530,0,0,5139.011754491118,508.885365508882,0.9098982586444702,0.0901017413555298
2019-03-11 18:00:00,910,900,0,4263.9244,900,750,120,780,0,0,315,340,0,0,3627.174897986633,636.7495020133671,0.850665855611003,0.1493341443889969
2019-03-11 19:00:00,485,465,0,1649.5159999999998,465,310,5,395,0,0,225,80,0,0,1620.256201629261,29.25979837073864,0.9822615855979944,0.0177384144020055
2019-03-11 20:00:00,115,115,0,42.204079999999934,115,0,0,0,0,0,0,0,0,0,,,,
2019-03-12 06:00:00,135,135,0,-108.73062000000012,135,135,0,135,0,0,0,50,0,0,-108.73062000000012,-0.0,1.0,0.0
2019-03-12 07:00:00,480,420,0,290.4094799999997,420,405,0,380,0,0,0,255,0,0,290.4094799999997,0.0,1.0,0.0
2019-03-12 08:00:00,820,860,0,2297.01484,860,800,0,685,125,0,295,375,0,0,2297.01484,0.0,1.0,0.0
2019-03-12 09:00:00,240,240,0,1024.60608,240,135,0,220,0,0,95,110,0,0,1024.60608,0.0,1.0,0.0
2019-03-12 11:00:00,10,10,0,32.43298,10,0,0,0,0,0,0,0,0,0,,,,
2019-03-12 15:00:00,235,235,0,735.60452,235,135,90,205,0,0,0,205,0,0,441.362712,294.241808,0.6,0.3999999999999999
2019-03-12 16:00:00,250,250,0,782.558,250,240,0,250,0,0,20,225,0,0,782.558,0.0,1.0,0.0
2019-03-12 17:00:00,880,885,0,4365.9319,885,655,0,645,225,0,260,325,0,0,4365.9319,0.0,1.0,0.0
2019-03-12 18:00:00,610,595,0,2391.6331,565,485,75,550,0,0,240,260,0,0,2072.156124771245,319.47697522875546,0.8664189021180735,0.1335810978819265
2019-03-12 19:00:00,215,190,0,446.90809999999993,190,190,0,190,0,0,0,125,0,0,446.90809999999993,0.0,1.0,0.0
2019-03-13 06:00:00,40,40,0,-32.21648000000003,40,40,0,40,0,0,0,0,0,0,-32.21648000000003,-0.0,1.0,0.0
2019-03-13 07:00:00,325,325,0,-226.12694000000027,325,290,0,325,0,0,60,140,0,0,-226.12694000000027,-0.0,1.0,0.0
2019-03-13 08:00:00,485,495,0,1248.4453399999998,495,400,0,465,0,0,160,155,0,0,1248.4453399999998,0.0,1.0,0.0
2019-03-13 09:00:00,140,145,0,454.06172,145,145,0,145,0,0,0,0,0,0,454.06172,0.0,1.0,0.0
2019-03-13 11:00:00,50,50,0,162.1649,50,0,0,0,0,0,0,0,0,0,,,,
2019-03-13 12:00:00,70,70,0,227.03086,70,35,0,35,0,0,70,0,0,0,227.03086,0.0,1.0,0.0
2019-03-13 16:00:00,240,240,0,751.25568,240,235,0,240,0,0,0,160,0,0,751.25568,0.0,1.0,0.0
2019-03-13 17:00:00,810,765,0,3875.60208,705,610,75,660,0,0,260,380,0,0,3367.383684568096,508.21839543190384,0.8688672405109494,0.1311327594890505
2019-03-13 18:00:00,770,770,0,3162.9629,770,465,95,570,0,0,260,240,0,0,2628.606162394471,534.3567376055291,0.8310581709303233,0.1689418290696767
2019-03-13 19:00:00,110,110,0,167.24839999999995,110,100,0,0,55,0,100,0,0,0,167.24839999999995,0.0,1.0,0.0
2019-03-13 21:00:00,245,245,0,89.91303999999985,245,0,180,155,0,0,100,0,0,0,0.0,89.91303999999985,0.0,1.0
2019-03-14 07:00:00,645,540,0,1582.7948999999996,540,480,0,470,0,0,135,300,0,0,1582.7948999999996,0.0,1.0,0.0
2019-03-14 08:00:00,765,735,0,2020.62486,735,680,0,655,0,0,230,350,0,0,2020.62486,0.0,1.0,0.0
2019-03-14 09:00:00,145,145,0,470.27821,145,145,0,145,0,0,0,145,0,0,470.27821,0.0,1.0,0.0
2019-03-14 12:00:00,40,40,0,129.73192,40,0,10,0,0,0,0,0,0,0,0.0,129.73192,0.0,1.0
2019-03-14 13:00:00,185,185,0,600.01013,185,0,0,0,0,0,0,0,0,0,,,,
2019-03-14 15:00:00,140,140,0,438.23248,140,0,0,0,0,0,0,0,0,0,,,,
2019-03-14 16:00:00,100,100,0,313.0232,100,100,0,0,0,0,0,0,0,0,313.0232,0.0,1.0,0.0
2019-03-14 17:00:00,965,945,0,4807.49276,920,775,0,920,0,0,235,530,0,0,4807.49276,0.0,1.0,0.0
2019-03-14 18:00:00,545,545,0,1932.764,545,490,0,450,195,0,240,175,0,0,1932.764,0.0,1.0,0.0
2019-03-14 19:00:00,50,50,0,76.02199999999998,50,50,0,50,0,0,0,0,0,0,76.02199999999998,0.0,1.0,0.0
2019-03-14 20:00:00,100,100,0,36.69919999999994,100,0,0,95,0,0,0,95,0,0,,,,
2019-03-14 21:00:00,235,235,0,86.24311999999986,235,0,235,160,0,0,0,0,0,0,0.0,86.24311999999986,0.0,1.0
2019-03-15 06:00:00,45,45,0,-36.24354000000004,45,0,0,45,0,0,0,0,0,0,,,,
2019-03-15 07:00:00,355,355,0,-285.9212600000003,355,355,0,150,5,0,65,80,0,0,-285.9212600000003,-0.0,1.0,0.0
2019-03-15 08:00:00,610,610,0,1147.7688399999995,610,500,0,605,0,0,140,405,0,0,1147.7688399999995,0.0,1.0,0.0
2019-03-15 09:00:00,180,180,0,583.79364,180,180,0,155,0,0,0,175,0,0,583.79364,0.0,1.0,0.0
2019-03-15 10:00:00,95,95,0,308.11331,95,95,0,0,0,0,0,0,0,0,308.11331,0.0,1.0,0.0
2019-03-15 11:00:00,145,145,0,470.27821,145,0,0,95,0,0,0,0,0,0,,,,
2019-03-15 12:00:00,245,245,0,794.60801,245,0,210,60,0,0,0,0,0,0,0.0,794.60801,0.0,1.0
2019-03-15 16:00:00,575,570,0,2597.5704,570,380,175,505,0,0,65,345,0,0,1771.8243667602126,825.7460332397875,0.6821083142771462,0.3178916857228537
2019-03-15 17:00:00,785,775,0,3972.83742,730,725,130,715,0,0,170,330,0,0,3393.500494764038,579.3369252359616,0.85417552645888,0.14582447354112
2019-03-15 18:00:00,695,625,0,2760.8975,575,480,5,535,0,0,120,380,0,0,2731.8757051599,29.021794840100146,0.9894882751568648,0.0105117248431353
2019-03-15 19:00:00,140,140,0,212.86159999999995,140,0,40,40,0,0,140,0,0,0,0.0,212.86159999999995,0.0,1.0
2019-03-15 20:00:00,95,95,0,34.864239999999945,95,0,95,0,0,0,95,0,0,0,0.0,34.864239999999945,0.0,1.0
2019-03-16 07:00:00,60,60,0,61.65708,60,0,60,60,0,0,0,0,0,0,0.0,61.65708,0.0,1.0
2019-03-16 16:00:00,30,30,0,148.89786,30,0,30,0,0,0,30,0,0,0,0.0,148.89786,0.0,1.0
2019-03-16 17:00:00,45,45,0,223.34679,45,0,45,0,0,0,45,0,0,0,0.0,223.34679,0.0,1.0
2019-03-17 08:00:00,325,320,0,863.3120500000001,320,0,270,230,125,0,0,225,50,0,0.0,863.3120500000001,0.0,1.0
2019-03-17 09:00:00,75,75,0,380.72460000000007,75,0,75,25,0,0,0,0,0,0,0.0,380.72460000000007,0.0,1.0
2019-03-17 10:00:00,110,110,0,570.8426000000001,110,0,110,110,0,0,0,0,0,0,0.0,570.8426000000001,0.0,1.0
2019-03-17 11:00:00,645,620,0,3641.4039,620,0,620,360,260,0,310,360,0,0,0.0,3641.4039,0.0,1.0
2019-03-17 12:00:00,5,5,0,25.381640000000004,5,0,5,5,0,0,0,5,0,0,0.0,25.381640000000004,0.0,1.0
2019-03-17 13:00:00,170,170,0,925.20836,170,0,120,100,0,0,120,0,0,0,0.0,925.20836,0.0,1.0
2019-03-17 16:00:00,15,15,0,74.44893,15,0,15,0,0,0,15,0,0,0,0.0,74.44893,0.0,1.0
2019-03-17 18:00:00,50,50,0,167.6735,50,0,50,0,0,0,0,0,0,0,0.0,167.6735,0.0,1.0
2019-03-18 06:00:00,50,50,0,-40.27060000000005,50,0,50,50,0,0,0,50,0,0,-0.0,-40.27060000000005,0.0,1.0
2019-03-18 07:00:00,185,185,0,-149.00122000000016,185,0,185,185,0,0,0,185,0,0,-0.0,-149.00122000000016,0.0,1.0
2019-03-18 08:00:00,230,225,0,206.70679999999984,225,0,190,155,0,0,20,120,0,0,0.0,206.70679999999984,0.0,1.0
2019-03-18 09:00:00,420,465,0,1546.84608,465,0,220,215,40,0,0,60,0,0,0.0,1546.84608,0.0,1.0
2019-03-18 10:00:00,465,425,0,1815.90177,425,0,370,370,0,0,0,170,0,0,0.0,1815.90177,0.0,1.0
2019-03-18 11:00:00,240,240,0,778.39152,240,0,215,95,0,0,0,60,0,0,0.0,778.39152,0.0,1.0
2019-03-18 12:00:00,405,385,0,1590.52707,385,0,260,335,0,0,10,290,0,0,0.0,1590.52707,0.0,1.0
2019-03-18 13:00:00,390,410,0,1326.43986,410,0,360,400,0,0,10,310,0,0,0.0,1326.43986,0.0,1.0
2019-03-18 14:00:00,60,60,0,194.59788,60,0,60,0,0,0,0,0,0,0,0.0,194.59788,0.0,1.0
2019-03-18 15:00:00,30,30,0,93.90696,30,0,30,0,0,0,0,0,0,0,0.0,93.90696,0.0,1.0
2019-03-18 16:00:00,75,75,0,234.7674,75,0,70,70,0,0,70,0,0,0,0.0,234.7674,0.0,1.0
2019-03-18 17:00:00,245,270,0,766.90684,270,0,130,270,0,0,0,25,0,0,0.0,766.90684,0.0,1.0
2019-03-18 18:00:00,285,285,0,433.3253999999999,285,215,50,275,0,0,50,0,0,0,351.56589056603764,81.75950943396225,0.8113207547169812,0.1886792452830188
2019-03-19 06:00:00,125,125,0,-100.6765000000001,125,110,0,125,0,0,0,110,0,0,-100.6765000000001,-0.0,1.0,0.0
2019-03-19 07:00:00,490,490,0,211.0914399999997,490,490,0,365,0,0,290,170,0,0,211.0914399999997,0.0,1.0,0.0
2019-03-19 08:00:00,800,800,0,2348.75504,800,655,35,630,110,0,215,420,0,0,2230.033175870043,118.72186412995669,0.949453279670256,0.050546720329744
2019-03-19 09:00:00,340,330,0,1579.76203,330,295,0,315,0,0,70,215,0,0,1579.76203,0.0,1.0,0.0
2019-03-19 12:00:00,125,125,0,405.41225,125,45,10,60,0,0,0,85,0,0,331.70093181818186,73.71131818181819,0.8181818181818182,0.1818181818181818
2019-03-19 14:00:00,215,215,0,697.30907,215,195,20,70,0,0,0,215,0,0,632.4431099999999,64.86596,0.9069767441860463,0.0930232558139534
2019-03-19 15:00:00,160,160,0,500.83712,160,0,0,0,0,0,0,0,0,0,,,,
2019-03-19 16:00:00,420,420,0,1825.21712,420,260,0,260,0,0,225,175,0,0,1825.21712,0.0,1.0,0.0
2019-03-19 17:00:00,1235,1255,0,6546.06484,1205,1025,215,1035,195,0,260,675,0,0,5368.849678294584,1177.2151617054158,0.8201644513949825,0.1798355486050174
2019-03-19 18:00:00,1010,990,0,4896.0224,990,735,315,855,0,0,300,270,80,0,3417.801291240902,1478.2211087590977,0.6980771352763627,0.3019228647236372
2019-03-19 19:00:00,540,480,0,1733.1401999999998,480,270,70,360,0,0,175,290,0,0,1341.3241398290738,391.8160601709261,0.7739270832383174,0.2260729167616827
2019-03-19 20:00:00,315,315,0,115.60247999999982,315,0,155,315,0,0,105,30,0,0,0.0,115.60247999999982,0.0,1.0
2019-03-20 06:00:00,130,130,0,-104.70356000000012,130,115,15,130,0,0,0,80,0,0,-92.62238000000008,-12.081180000000012,0.8846153846153846,0.1153846153846153
2019-03-20 07:00:00,870,945,0,2042.9524799999997,945,785,0,765,185,0,280,365,0,0,2042.9524799999997,0.0,1.0,0.0
2019-03-20 08:00:00,1020,1015,0,3846.266519999999,1015,955,0,805,210,0,365,445,0,0,3846.266519999999,0.0,1.0,0.0
2019-03-20 09:00:00,530,570,0,2011.32773,570,330,120,555,0,0,155,120,0,0,1495.1050126992166,516.2227173007833,0.7433423158239938,0.2566576841760061
2019-03-20 10:00:00,65,65,0,210.81437,65,0,45,65,0,0,0,20,0,0,0.0,210.81437,0.0,1.0
2019-03-20 11:00:00,90,90,0,291.89682,90,0,20,90,0,0,0,0,0,0,0.0,291.89682,0.0,1.0
2019-03-20 12:00:00,20,20,0,64.86596,20,0,0,20,0,0,0,0,0,0,,,,
2019-03-20 13:00:00,50,50,0,162.1649,50,0,50,50,0,0,0,0,0,0,0.0,162.1649,0.0,1.0
2019-03-20 14:00:00,250,250,0,810.8245000000001,250,0,70,150,0,0,0,60,0,0,0.0,810.8245000000001,0.0,1.0
2019-03-20 16:00:00,505,505,0,2346.5466800000004,505,430,240,505,0,0,240,240,0,0,1513.4923064122645,833.0543735877359,0.6449870864756307,0.3550129135243692
2019-03-20 17:00:00,1595,1625,0,8630.17276,1625,1200,295,1325,240,0,480,825,0,0,6945.460672224883,1684.7120877751167,0.804788138705219,0.1952118612947809
2019-03-20 18:00:00,910,920,0,4119.9082,920,745,190,795,0,0,310,320,0,0,3247.601158737496,872.3070412625042,0.7882702723175957,0.2117297276824042
2019-03-20 19:00:00,455,335,0,1267.8649999999998,335,240,20,290,0,0,5,175,0,0,1163.701320679801,104.16367932019884,0.9178432409442656,0.0821567590557345
2019-03-20 20:00:00,240,250,0,207.15783999999988,250,170,75,245,0,0,50,60,0,0,144.29340934042892,62.86443065957096,0.6965384913282983,0.3034615086717017
2019-03-20 21:00:00,240,240,0,88.07807999999986,240,240,0,25,110,0,25,110,0,0,88.07807999999986,0.0,1.0,0.0
2019-03-21 06:00:00,240,240,0,-193.2988800000002,240,65,0,65,0,0,0,65,0,0,-193.2988800000002,-0.0,1.0,0.0
2019-03-21 07:00:00,820,860,0,1905.06328,860,785,0,720,0,0,135,425,0,0,1905.06328,0.0,1.0,0.0
2019-03-21 08:00:00,955,970,0,3007.8193,970,860,35,775,125,0,275,505,5,0,2890.1024815113838,117.7168184886161,0.9608630683071232,0.0391369316928766
2019-03-21 09:00:00,420,420,0,1962.33315,420,415,0,395,0,0,0,275,0,0,1962.33315,0.0,1.0,0.0
2019-03-21 15:00:00,60,60,0,187.81392,60,0,0,60,0,0,0,0,0,0,,,,
2019-03-21 16:00:00,325,325,0,1065.18662,325,300,0,300,0,0,0,270,0,0,1065.18662,0.0,1.0,0.0
2019-03-21 17:00:00,1305,1240,0,6781.134819999999,1240,960,240,1130,0,0,355,625,185,0,5459.660819451946,1321.4740005480537,0.8051249480174686,0.1948750519825313
2019-03-21 18:00:00,1220,1175,0,6103.414699999999,1175,795,325,1070,15,0,345,505,40,0,4309.986096220096,1793.428603779903,0.7061597987467731,0.2938402012532268
2019-03-21 19:00:00,575,440,0,1930.3718,440,240,105,355,0,0,225,255,0,0,1315.0108502842052,615.3609497157947,0.6812215399562951,0.3187784600437049
2019-03-21 20:00:00,240,240,0,88.07807999999986,240,215,0,225,0,0,0,105,0,0,88.07807999999986,0.0,1.0,0.0
2019-03-21 21:00:00,85,85,0,31.194319999999948,85,85,0,75,0,0,0,0,0,0,31.194319999999948,0.0,1.0,0.0
2019-03-22 06:00:00,75,75,0,-60.40590000000006,75,25,0,75,0,0,0,25,0,0,-60.40590000000006,-0.0,1.0,0.0
2019-03-22 07:00:00,620,620,0,854.6590399999997,620,500,0,450,105,0,120,295,0,0,854.6590399999997,0.0,1.0,0.0
2019-03-22 08:00:00,795,880,0,2032.09446,880,735,0,805,85,0,290,225,0,0,2032.09446,0.0,1.0,0.0
2019-03-22 09:00:00,215,220,0,697.30907,220,140,0,220,0,0,0,140,0,0,697.30907,0.0,1.0,0.0
2019-03-22 10:00:00,85,85,0,275.68033,85,10,0,85,0,0,0,0,0,0,275.68033,0.0,1.0,0.0
2019-03-22 12:00:00,80,80,0,259.46384,80,0,0,80,0,0,10,0,0,0,,,,
2019-03-22 13:00:00,35,35,0,113.51543,35,0,0,5,0,0,0,0,0,0,,,,
2019-03-22 14:00:00,100,100,0,324.3298,100,0,100,0,0,0,0,0,0,0,0.0,324.3298,0.0,1.0
2019-03-22 15:00:00,210,210,0,657.34872,210,190,0,190,0,0,0,0,0,0,657.34872,0.0,1.0,0.0
2019-03-22 16:00:00,295,305,0,955.32592,305,230,55,305,0,0,0,305,0,0,769.6987781834213,185.6271418165787,0.8056923423405294,0.1943076576594705
2019-03-22 17:00:00,995,1015,0,5220.47452,1015,780,245,830,120,0,240,570,0,0,4007.378109291977,1213.096410708023,0.7676271752576196,0.2323728247423805
2019-03-22 18:00:00,690,670,0,2873.3088,670,340,250,500,0,0,300,100,0,0,1661.4549936431604,1211.8538063568394,0.5782375335512704,0.4217624664487296
2019-03-22 19:00:00,290,290,0,752.9626999999999,290,255,0,225,0,0,85,200,0,0,752.9626999999999,0.0,1.0,0.0
2019-03-22 20:00:00,15,15,0,5.504879999999991,15,0,0,0,0,0,0,0,0,0,,,,
2019-03-22 21:00:00,190,190,0,69.72847999999989,190,0,0,190,0,0,0,190,0,0,,,,
2019-03-23 06:00:00,70,70,0,71.93326,70,0,70,70,0,0,0,70,0,0,0.0,71.93326,0.0,1.0
2019-03-23 07:00:00,60,60,0,61.65708,60,0,60,60,0,0,0,0,0,0,0.0,61.65708,0.0,1.0
2019-03-23 08:00:00,70,70,0,71.93326,70,0,70,60,0,0,0,0,0,0,0.0,71.93326,0.0,1.0
2019-03-23 09:00:00,350,350,0,1845.17066,350,0,345,125,0,0,120,0,0,0,0.0,1845.17066,0.0,1.0
2019-03-23 10:00:00,345,365,0,1826.0122800000004,365,0,345,200,0,0,120,60,0,0,0.0,1826.0122800000004,0.0,1.0
2019-03-23 11:00:00,705,570,0,3933.537060000001,520,0,520,450,0,0,295,120,0,0,0.0,3933.537060000001,0.0,1.0
2019-03-23 12:00:00,545,500,0,2947.0733000000005,500,0,500,455,0,0,205,105,0,0,0.0,2947.0733000000005,0.0,1.0
2019-03-23 13:00:00,565,655,0,2973.9207400000005,655,0,560,475,0,0,185,45,0,0,0.0,2973.9207400000005,0.0,1.0
2019-03-23 14:00:00,480,480,0,2436.6374400000004,480,0,480,305,0,0,155,0,0,0,0.0,2436.6374400000004,0.0,1.0
2019-03-23 15:00:00,430,430,0,2236.0315100000003,430,50,140,310,20,0,120,65,0,0,530.9463994429788,1705.0851105570216,0.2374503208333493,0.7625496791666506
2019-03-23 16:00:00,85,85,0,421.87727,85,0,40,85,0,0,0,25,0,0,0.0,421.87727,0.0,1.0
2019-03-23 17:00:00,15,15,0,74.44893,15,0,0,15,0,0,0,0,0,0,,,,
2019-03-23 18:00:00,195,195,0,653.92665,195,195,0,195,0,0,195,0,0,0,653.92665,0.0,1.0,0.0
2019-03-24 07:00:00,315,310,0,350.16648000000004,310,0,310,310,0,0,0,250,0,0,0.0,350.16648000000004,0.0,1.0
2019-03-24 08:00:00,445,445,0,827.8253500000001,405,0,405,405,0,0,265,115,0,0,0.0,827.8253500000001,0.0,1.0
2019-03-24 09:00:00,430,420,0,2269.9466800000005,420,0,420,110,0,0,60,60,0,0,0.0,2269.9466800000005,0.0,1.0
2019-03-24 10:00:00,470,470,0,2410.7672,470,0,305,280,0,0,0,125,0,0,0.0,2410.7672,0.0,1.0
2019-03-24 11:00:00,575,565,0,3080.69336,565,55,465,390,70,0,0,205,0,0,368.901156707777,2711.792203292224,0.1197461459480592,0.8802538540519408
2019-03-24 12:00:00,625,690,0,3353.1795400000005,690,0,505,460,25,0,150,75,0,0,0.0,3353.1795400000005,0.0,1.0
2019-03-24 13:00:00,725,790,0,4066.17992,785,60,530,550,75,0,125,425,0,0,404.3541598927064,3661.825760107294,0.0994432533356041,0.900556746664396
2019-03-24 14:00:00,490,425,0,2642.9822200000003,425,185,310,355,0,0,200,0,0,0,969.21409161109,1673.76812838891,0.3667123010805158,0.6332876989194841
2019-03-24 15:00:00,125,125,0,620.4077500000001,125,20,80,65,0,0,5,20,0,0,124.08155000000002,496.3262000000001,0.2,0.8
2019-03-24 17:00:00,135,135,0,670.04037,135,65,15,70,0,0,65,0,0,0,544.407800625,125.632569375,0.8125,0.1875
2019-03-24 18:00:00,100,100,0,335.347,100,0,0,0,0,0,0,0,0,0,,,,
2019-03-25 06:00:00,115,115,0,-92.62238000000008,115,100,0,115,0,0,0,115,0,0,-92.62238000000008,-0.0,1.0,0.0
2019-03-25 07:00:00,555,555,0,1227.6984599999996,555,415,0,355,120,0,125,240,0,0,1227.6984599999996,0.0,1.0,0.0
2019-03-25 08:00:00,1295,1335,0,4551.209179999999,1335,1205,40,1205,125,0,320,755,0,0,4404.27221139448,146.93696860551853,0.9677147406778788,0.0322852593221211
2019-03-25 09:00:00,355,355,0,1659.18832,355,260,0,280,0,0,0,185,0,0,1659.18832,0.0,1.0,0.0
2019-03-25 10:00:00,40,40,0,129.73192,40,20,0,40,0,0,0,40,0,0,129.73192,0.0,1.0,0.0
2019-03-25 11:00:00,75,75,0,243.24735,75,0,0,0,0,0,0,0,0,0,,,,
2019-03-25 16:00:00,265,265,0,909.28018,265,265,0,240,0,0,0,240,0,0,909.28018,0.0,1.0,0.0
2019-03-25 17:00:00,1640,1655,0,9074.15426,1575,1285,275,1240,245,0,260,990,0,0,7470.333242620793,1603.8210173792063,0.8232539395490498,0.1767460604509501
2019-03-25 18:00:00,1040,965,0,5037.6464,965,790,110,805,10,0,260,565,0,0,4416.355981281648,621.2904187183518,0.876670498604596,0.123329501395404
2019-03-25 19:00:00,260,225,0,563.3332999999999,225,225,0,225,50,0,225,165,0,0,563.3332999999999,0.0,1.0,0.0
2019-03-25 20:00:00,240,240,0,88.07807999999986,240,240,0,60,0,0,75,0,0,0,88.07807999999986,0.0,1.0,0.0
2019-03-25 21:00:00,10,10,0,3.669919999999994,10,10,0,0,0,0,0,0,0,0,3.669919999999994,0.0,1.0,0.0
2019-03-26 06:00:00,275,275,0,-221.48830000000024,275,145,0,275,0,0,0,225,0,0,-221.48830000000024,-0.0,1.0,0.0
2019-03-26 07:00:00,860,940,0,2585.4859999999994,940,830,65,740,210,0,405,270,0,0,2398.384610259748,187.10138974025165,0.9276339575073114,0.0723660424926886
2019-03-26 08:00:00,1250,1290,0,4444.924879999999,1290,1180,10,1100,90,0,385,710,0,0,4407.653544685207,37.27133531479232,0.9916148559714708,0.008385144028529
2019-03-26 09:00:00,255,265,0,1057.8671399999998,255,265,0,255,0,0,0,170,0,0,1057.8671399999998,0.0,1.0,0.0
2019-03-26 10:00:00,20,20,0,64.86596,20,0,20,20,0,0,0,0,0,0,0.0,64.86596,0.0,1.0
2019-03-26 11:00:00,250,265,0,810.8245000000001,265,0,55,105,0,0,0,80,0,0,0.0,810.8245000000001,0.0,1.0
2019-03-26 12:00:00,135,135,0,437.84523,135,25,50,70,0,0,0,115,0,0,145.94841000000002,291.89682000000005,0.3333333333333333,0.6666666666666667
2019-03-26 14:00:00,75,75,0,243.24735,75,0,0,50,0,0,0,75,0,0,,,,
2019-03-26 15:00:00,160,165,0,500.83712,165,0,45,45,0,0,0,45,0,0,0.0,500.83712,0.0,1.0
2019-03-26 16:00:00,525,535,0,2201.7527,535,415,80,380,0,0,40,320,0,0,1812.804486131378,388.9482138686224,0.8233460942872367,0.1766539057127634
2019-03-26 17:00:00,1460,1450,0,7760.886719999999,1450,1070,260,1135,245,0,630,740,0,0,6237.979896444884,1522.9068235551156,0.8037715433172672,0.1962284566827327
2019-03-26 18:00:00,1350,1325,0,6829.131299999999,1315,1040,185,955,250,0,430,690,0,0,5710.888313902735,1118.242986097264,0.836253992349325,0.163746007650675
2019-03-26 19:00:00,580,555,0,1985.9794,555,240,120,425,0,0,295,225,0,0,1308.3479584914148,677.6314415085849,0.6587923109833944,0.3412076890166056
2019-03-26 20:00:00,225,225,0,82.57319999999987,225,225,0,95,0,0,0,55,0,0,82.57319999999987,0.0,1.0,0.0
2019-03-26 21:00:00,225,225,0,82.57319999999987,225,0,5,5,0,0,0,0,0,0,0.0,82.57319999999987,0.0,1.0
2019-03-26 22:00:00,15,15,0,5.504879999999991,15,0,0,15,0,0,0,0,0,0,,,,
2019-03-27 06:00:00,155,155,0,-124.83886000000012,155,155,0,155,0,0,0,125,0,0,-124.83886000000012,-0.0,1.0,0.0
2019-03-27 07:00:00,840,845,0,2352.170519999999,845,675,55,635,125,0,265,345,0,0,2175.4874724137944,176.683047586205,0.9248851024685892,0.0751148975314107
2019-03-27 08:00:00,1115,1120,0,4054.808059999999,1120,1025,0,975,115,0,395,595,0,0,4054.808059999999,0.0,1.0,0.0
2019-03-27 09:00:00,290,290,0,1125.21734,290,230,15,235,0,0,80,210,0,0,1048.941254380123,76.27608561987707,0.9322121310182822,0.0677878689817178
2019-03-27 10:00:00,60,60,0,194.59788,60,0,50,60,0,0,0,0,0,0,0.0,194.59788,0.0,1.0
2019-03-27 11:00:00,65,65,0,210.81437,65,20,35,65,0,0,0,0,0,0,76.65977090909091,134.1545990909091,0.3636363636363636,0.6363636363636365
2019-03-27 12:00:00,95,95,0,308.11331,95,0,10,95,0,0,0,0,0,0,0.0,308.11331,0.0,1.0
2019-03-27 13:00:00,45,45,0,145.94841,45,0,10,10,0,0,0,0,0,0,0.0,145.94841,0.0,1.0
2019-03-27 14:00:00,95,95,0,308.11331,95,0,0,30,0,0,0,0,0,0,,,,
2019-03-27 15:00:00,195,195,0,610.39524,195,0,0,195,0,0,0,145,0,0,,,,
2019-03-27 16:00:00,475,475,0,2013.33362,475,390,0,440,0,0,195,250,0,0,2013.33362,0.0,1.0,0.0
2019-03-27 17:00:00,1995,1985,0,10983.07362,1985,1635,380,1685,245,0,455,1200,0,0,8842.957024193196,2140.116595806803,0.8051441090306738,0.1948558909693262
2019-03-27 18:00:00,1200,1115,0,5856.981599999999,1115,810,360,965,85,0,335,595,0,0,3998.926728613514,1858.0548713864844,0.6827623854262261,0.3172376145737737
2019-03-27 19:00:00,515,510,0,1767.1373,510,435,50,310,200,0,260,240,0,0,1562.867913482595,204.2693865174049,0.8844066125946156,0.1155933874053843
2019-03-27 20:00:00,265,265,0,97.25287999999983,265,215,50,100,0,0,130,0,0,0,78.90327999999988,18.34959999999997,0.8113207547169812,0.1886792452830188
